platform,store_name,account_id,account_review_count,visit_date,visit_count,verification_method,review_text,review_length,has_photo,rating,account_avg_rating,reviewer_level,trust_score,pred_label,trust_level,trust_weight,rating_x_trust_weight,trust_reasons,generic_count,reason_count,menu_count,category_count,number_detail_count,generic_negative_count,detailed_negative_count,event_word_count,intensifier_count,quality_detail_count,sensory_detail_count,waiting_popularity_count,experience_context_count,temporal_context_count,mixed_opinion_count,sentence_count,has_generic_praise,strong_generic_praise,has_reason,strong_reason,has_menu,has_number_detail,has_generic_negative,has_detailed_negative,has_quality_detail,strong_quality_detail,has_sensory_detail,strong_sensory_detail,has_waiting_popularity,has_experience_context,has_temporal_context,has_mixed_opinion,multi_sentence_review,short_review,ultra_short_review,short_generic_review,generic_without_detail,low_information_review,specific_review,popularity_only_review,enthusiastic_but_detailed,positive_narrative,mixed_opinion_review,temporal_experience_review,menu_price_listing_only,short_but_specific_food_review,detailed_negative_narrative,first_visit,revisit,account_review_count_is_1,account_review_count_under_5,account_review_count_under_10,account_review_count_over_50,account_review_count_over_100
kakao,육지,reviewer_000592,1,2025-11-05,,,매장이 깔끔하고 분위기도 좋아요 메인 고기도 정말 맛있는데 사이드가 완전 맛있어요..🥹💓 고기랑 같이 먹으면 완전 무한대로 들어가요!!! 고기도 직접 구워주시고 계속 필요한거 있으신지 친절하게 물어봐주셔서 감사했습니당 다음에 또 올게요~!!,134,1,5,5.0,브론즈 레벨,10.200000000000001,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,4,4,4,2,0,0,0,0,2,1,0,0,3,2,0,3,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000593,2,2025-11-05,,,고기가 진짜 맛있고 사이드도 다 맛있습니다!!직원분들이 다 너무 친절하셔서 좋았어요,46,1,5,5.0,브론즈 레벨,10.7,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+1.4 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,4,1,1,2,0,0,1,0,2,0,0,0,1,0,0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0
kakao,육지,reviewer_000594,1,2025-11-05,,,고기도 진짜 맛있는데 사이드도 대박 다 맛있어욤 들기름 막국수 완전 추천합니다!-!!,47,1,5,5.0,브론즈 레벨,6.5,1,high,1.0,5.0,menu_without_experience_detail:-1.0 | account_review_count_is_1:-1.0 | many_intensifier_weak_context:-1 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,4,1,2,1,0,0,1,0,3,0,0,0,0,0,0,2,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0
kakao,육지,reviewer_000595,1,2025-11-02,,,목살 특히 너무 맛있고 솥밥하고 볶음밥 진짜 맛있어요 분위기도 너무 좋아요!!,43,0,5,5.0,브론즈 레벨,8.599999999999998,1,high,1.0,5.0,account_review_count_is_1:-1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+1.4 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2,3,1,3,2,0,0,1,0,3,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,1,0,0
kakao,육지,reviewer_000596,1,2025-11-01,,,맛있게잘먹었습니다.,10,0,5,5.0,브론즈 레벨,-1.2,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | enthusiastic_but_not_rich:+0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000597,1,2025-11-01,,,지인에게 홍대 합정 맛집으로 추천받고 찾아왔어요~ 친구 세명 모임이라 모둠고기 한 상(삼겹살 목살 벌집덧살) 주문했는데 넘 맛있어요 고기도 신선하고 무엇보다 직접 구워주시는게 최고!! 편한것도 있는데 고기를 너무 맛있게 잘 구워주세요~~ 된장찌개랑 깍둑볶음밥도 강추!!,150,0,5,5.0,브론즈 레벨,7.0,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | strong_quality_detail:+0.5 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5,6,4,7,1,0,0,0,0,1,2,0,0,3,0,0,4,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000598,2,2025-10-12,,,완존 맛있어용 구워주셔서 편하게 맛있게 먹었습니댱 분위기도 좋고 역 근처라 접근성도 조아요 후배들이 막국수를 참 좋아하네요 담에 또올게요^^*,79,1,5,3.0,브론즈 레벨,7.2,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | enthusiastic_but_detailed_rich:+0.5 | photo_without_enough_detail:-0.2,3,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0
kakao,육지,reviewer_000599,1,2025-10-11,,,홍대 돼지고기집 친절하시고 맛 좋아요 존맛탱,24,1,5,5.0,브론즈 레벨,1.8,0,ambiguous,0.5,2.5,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,3,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000600,1,2025-10-11,,,신선한 고기 짱맛도리 양념장도 최고 담에또올겁니다~~~!!!,33,1,5,5.0,브론즈 레벨,3.8,0,high,1.0,5.0,account_review_count_is_1:-1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | positive_narrative:+2.0 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,2,2,2,0,0,0,0,0,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000601,6,2025-10-11,,,"벌집이 정말 맛있고 깍둑볶음밥도 정말 맛있어요!! 일단 구워주셔서 편하게 먹을 수 있었고, 다른 메뉴도 맛있었습니다 💕",66,1,5,4.3,실버 레벨,3.3,0,ambiguous,0.5,2.5,account_review_count_under_10:-0.2 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,3,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
kakao,육지,reviewer_000602,7,2025-10-11,,,고기질이 좋고 구워줘서 편하고 깍두기 볶음밥 진짜 맛있어요,32,1,5,4.4,브론즈 레벨,2.8,0,ambiguous,0.5,2.5,menu_without_experience_detail:-1.0 | account_review_count_under_10:-0.2 | has_menu:+0.3 | category_count:+0.7 | has_detailed_negative:+1.5 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,0,3,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
kakao,육지,reviewer_000603,1,2025-10-10,,,직원분들 너무 친절하고 재밌으세여! 고기는 말할 것도 없이 개 맛있움..👍🏻🫨 재방문 의사 500000000%있움!!☺,66,1,5,5.0,브론즈 레벨,7.8999999999999995,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,1,1,2,0,0,0,0,1,0,0,0,2,1,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000604,1,2025-10-08,,,직권분이 친절하게 고기도 구워주시고 처음에 불확인을 여러번 하시면서 맛난 고기를 구워주셔서 전문성이 느껴졌습니다 .다음에 또 방문할 계획입니다. 많이 파세요~^^,90,0,5,5.0,브론즈 레벨,8.6,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5,1,1,3,2,0,0,0,0,0,0,0,0,2,4,0,4,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000605,2,2025-10-07,,,힙한 분위기의 고깃집이에용! 맛있고 직원분들도 친절하세요! 합정오면 들리시는걸 추천드립니당!,51,0,5,5.0,브론즈 레벨,6.0,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2,3,2,1,2,0,0,0,0,0,0,0,0,1,0,0,3,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
kakao,육지,reviewer_000606,1,2025-10-07,,,고기도 정말 맛있고 분위기도 좋고 직원분들도 친절해서 너무 좋습니다 😀👍🏻,41,1,5,5.0,브론즈 레벨,3.6999999999999997,0,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+1.4 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,3,3,1,2,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000607,1,2025-10-07,,,친절하고 맛있게 먹었습니다. 번창하세요,21,1,5,5.0,브론즈 레벨,-0.7,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000608,1,2025-10-07,,,맛있어용,4,0,5,5.0,브론즈 레벨,-13.5,0,low,0.2,1.0,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000609,1,2025-10-07,,,너무 맛나게 먹었습니다 직원분들 너뮤 친절보스~~ 또 올게용,33,0,5,5.0,브론즈 레벨,0.7,0,ambiguous,0.5,2.5,account_review_count_is_1:-1.0 | temporal_experience_review:+1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0,1,1,0,1,0,0,0,0,1,0,0,0,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000610,1,2025-10-05,,,고기 친절히 잘 구워주셔서 먹기 편해요^^,23,0,5,5.0,브론즈 레벨,2.0,0,ambiguous,0.5,2.5,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | has_menu:+0.3 | positive_narrative:+2.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000611,13,2025-10-03,,,맛있습니다!!!! 된찌 존맛,15,1,5,4.1,실버 레벨,-12.2,0,low,0.2,1.0,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kakao,육지,reviewer_000612,252,2025-10-02,,,왐마 후기 별점5점중 후기1 봐라.어지간해야지 왐마,28,1,1,2.2,골드 레벨,1.8,0,ambiguous,0.5,0.5,has_number_detail:+1 | account_review_count_over_100:+1.0 | photo_without_enough_detail:-0.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
kakao,육지,reviewer_000613,1,2025-10-02,,,정말 맛있고 직원분들이 친절하십니다. 자주 올 것 같습니다,32,1,5,5.0,브론즈 레벨,-0.5,0,low,0.2,1.0,account_review_count_is_1:-1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000614,1,2025-10-02,,,매장이 예쁘고 맛있어요!!!,15,1,5,5.0,브론즈 레벨,-1.4,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_is_1:-1.0 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000615,2,2025-10-02,,,너무 맛있어요 ~ 분위기도 굳 !,18,1,5,5.0,브론즈 레벨,-12.0,0,low,0.2,1.0,short_low_specificity:-1.5 | strong_generic_without_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_under_5:-0.5 | category_count:+0.7 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
kakao,육지,reviewer_000616,2,2025-10-02,,,고기랑 계란찜 전부 다 너무 맛있어요!!! 고기 다 구워주셔서 넘 편해요👍,41,1,5,5.0,브론즈 레벨,2.8,0,ambiguous,0.5,2.5,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,1,0,2,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
kakao,육지,reviewer_000617,1,2025-10-01,,,맛있어서 싹싹비웠아요~~,13,1,5,5.0,브론즈 레벨,-11.7,0,low,0.2,1.0,short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | photo_without_enough_detail:-0.2 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000618,4,2025-10-01,,,"싹싹 긁어먹었습니다,,",12,1,5,5.0,브론즈 레벨,-0.7,0,low,0.2,1.0,account_review_count_under_5:-0.5 | photo_without_enough_detail:-0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
kakao,육지,reviewer_000619,1,2025-09-30,,,맛있어요!,5,0,5,5.0,브론즈 레벨,-13.5,0,low,0.2,1.0,ultra_short_review:-2 | short_low_specificity:-1.5 | generic_without_detail:-3 | short_generic_review:-2 | low_information_review:-2 | no_number_detail_with_praise:-1 | account_review_count_is_1:-1.0 | kakao_5star_short_low_specificity:-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000620,1,2025-09-29,,,너무 맛있어서 허겁지겁 먹느라 사진 못 찍었네요…. 고기 너무 부드럽고 맛있었습니다 !!!,50,1,5,5.0,브론즈 레벨,3.8999999999999995,0,high,1.0,5.0,account_review_count_is_1:-1.0 | has_menu:+0.3 | has_sensory_detail:+0.6 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | short_but_specific_food_review:+0.5 | photo_without_enough_detail:-0.2,2,0,1,1,0,0,0,0,2,0,1,0,0,0,0,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000621,1,2025-09-29,,,홍대에서 삼겹살 먹을 때마다 들리는 곳이에요! 진짜 맛있고 고기 퀄리티도 좋아요 그리고 볶은밥 미쳤어요ㅋㅋㅋㅋㅋ,62,0,5,5.0,브론즈 레벨,9.5,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | enthusiastic_but_not_rich:+0,2,0,3,1,0,0,1,0,2,0,0,0,1,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0
kakao,육지,reviewer_000622,2,2025-09-29,,,합정에서 힙하게 돼지고기를 먹고 싶다면 육지 추천 입니다!!! 너무 힙하구요 직원분들이 너무 친절하시고 무엇보다 가장 중요한 고기가 너무 맛있어요🤤 뭐가 제일 맛있다고 말하기 어렵다 다 맛있어요!!!🔥🔥,113,1,5,5.0,브론즈 레벨,5.8,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,5,1,3,1,0,0,0,0,3,0,0,0,3,0,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
kakao,육지,reviewer_000623,3,2025-09-29,,,합정에 고기집 찾다가 들어왔는데 개맛집 입니다..고기 직접 다 구워주시고 잘 구워주셔서 편하고 맛있게 먹었어용 분위기도 힙하거 매장 깔끔해서 데이트 하기도 좋을것가타여,93,1,5,5.0,브론즈 레벨,8.7,1,high,1.0,5.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | enthusiastic_but_detailed_rich:+0.5 | has_photo_with_detail:+0.2,2,4,2,2,0,0,0,0,1,1,0,0,3,0,0,2,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
kakao,육지,reviewer_000624,193,2025-09-27,,,"테이블 비어 있는데 치우지 않아서 손님들 1시간 넘게 대기... 들어와보니 직원들 바쁜 것도 아니고 그냥 설렁설렁 돌아다니고 있네요. 빨리빨리 치우고 손님 받으시지. 덩치 큰 건희님은 친절하십니다. K.H 불친절. + 매니저 같은 분은 외국인 둘이 말 못 알아들으니까 ""아이씨""라고 함. 별개로 삼겹살은 육즙 가득하고 쫄깃하니 맛있습니다.",189,1,1,4.6,골드 레벨,19.200000000000003,1,high,1.0,1.0,experience_context:+1.0 | has_menu:+0.3 | has_quality_detail:+0.6 | has_sensory_detail:+0.6 | strong_sensory_detail:+0.5 | menu_sensory_review:+1.0 | positive_narrative:+2.0 | mixed_opinion_review:+1.5 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | enthusiastic_but_detailed_rich:+0.5 | account_review_count_over_100:+1.0 | has_photo_with_detail:+0.2,3,5,1,3,1,0,2,0,0,1,2,1,2,0,0,8,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1
kakao,육지,reviewer_000625,3,2025-09-27,,,테이블이 6개 비어있고 웨이팅이 12팀이나 있는데도 세팅을 하지 않고 그냥 두고 기다리게 합니다. 기다리는 모습으로 마케팅하시는 건가요,75,1,1,1.0,실버 레벨,8.8,1,high,1.0,1.0,account_review_count_under_5:-0.5 | experience_context:+1.0 | has_reason_with_length:+0.8 | strong_reason_with_length:+0.8 | category_count:+0.7 | multi_sentence_with_length:+0.8 | has_number_detail:+1 | has_detailed_negative:+1.5 | detailed_negative_with_context:+1.2 | detailed_negative_narrative:+1.5 | waiting_or_popularity_context:+0.2 | photo_without_enough_detail:-0.2,0,2,0,1,1,0,1,0,0,0,0,1,2,0,0,2,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
kakao,육지,reviewer_000626,1,2025-09-25,,,합정에 맛있는 고기집. 특히 돈대갈비가 특이하고 맛있었습니다. 다들 친절하시건 기본. 재방문의사 100%,58,1,5,5.0,브론즈 레벨,7.3,1,high,1.0,5.0,account_review_count_is_1:-1.0 | experience_context:+1.0 | temporal_context:+1.0 | temporal_experience_review:+1.0 | has_menu:+0.3 | positive_narrative:+2.0 | has_reason_with_length:+0.8 | category_count:+1.4 | rich_category_context:+0.8 | enthusiastic_but_not_rich:+0 | short_but_menu_only_food_review:+0.2 | photo_without_enough_detail:-0.2,3,1,2,2,0,0,0,0,0,0,0,0,1,1,0,4,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0
kakao,육지,reviewer_000627,2,2025-09-24,,,너어무 맛있게 잘 먹었어요!!!!!,19,1,5,5.0,브론즈 레벨,-0.8999999999999999,0,low,0.2,1.0,short_generic_but_specific:-0.2 | account_review_count_under_5:-0.5 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
kakao,육지,reviewer_000628,1,2025-09-24,,,너무 맛있어요!!!!!! 재방문 의사 100%!!!!!!,31,1,5,5.0,브론즈 레벨,0.49999999999999994,0,low,0.2,1.0,account_review_count_is_1:-1.0 | temporal_experience_review:+1.0 | category_count:+0.7 | enthusiastic_but_not_rich:+0 | photo_without_enough_detail:-0.2,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0
